League,Team,TriggerScore,TriggerRole,SampleSize,NextWin_Pct,NextLoss_Pct,NextDraw_Pct,NextOver15_Pct,NextOver25_Pct,NextGG_Pct,NextHomeScore_Pct,NextAwayScore_Pct,Hits_NextWin,Hits_NextLoss,Hits_NextDraw,Hits_NextOver15,Hits_NextOver25,Hits_NextGG,Hits_NextHomeScore,Hits_NextAwayScore
England - Virtual,FUL,3:3,Home,3,67,33,0,100,100,100,100,100,2,1,0,3,3,3,3,3
England - Virtual,CRY,3:3,Home,3,33,67,0,33,33,33,67,67,1,2,0,1,1,1,2,2
England - Virtual,LEE,3:3,Home,3,33,0,67,100,67,67,100,67,1,0,2,3,2,2,3,2
England - Virtual,MUN,3:3,Home,3,0,67,33,100,67,67,67,100,0,2,1,3,2,2,2,3
England - Virtual,WOL,3:3,Home,3,33,33,33,67,67,67,67,67,1,1,1,2,2,2,2,2
England - Virtual,BHA,3:3,Away,3,0,0,100,33,33,33,33,33,0,0,3,1,1,1,1,1
England - Virtual,BRE,3:3,Away,3,0,33,67,100,33,67,100,67,0,1,2,3,1,2,3,2
England - Virtual,WHU,3:3,Away,3,33,67,0,67,67,33,100,33,1,2,0,2,2,1,3,1
England - Virtual,CRY,3:3,Away,3,67,0,33,67,0,33,33,100,2,0,1,2,0,1,1,3
England - Virtual,CHE,3:3,Away,3,67,0,33,67,67,67,67,100,2,0,1,2,2,2,2,3
England - Virtual,AST,3:3,Away,3,33,0,67,100,33,100,100,100,1,0,2,3,1,3,3,3
England - Virtual,LEE,3:3,Away,3,0,67,33,67,67,67,67,67,0,2,1,2,2,2,2,2
England - Virtual,ARS,3:3,Away,3,33,0,67,100,33,67,67,100,1,0,2,3,1,2,2,3
England - Virtual,NEW,3:3,Away,3,0,67,33,0,0,0,67,0,0,2,1,0,0,0,2,0
England - Virtual,EVE,3:3,Away,3,33,67,0,67,67,67,100,67,1,2,0,2,2,2,3,2
England - Virtual,EVE,3:0,Home,3,33,0,67,67,33,67,67,67,1,0,2,2,1,2,2,2
England - Virtual,WHU,3:0,Away,3,33,33,33,100,100,67,100,67,1,1,1,3,3,2,3,2
England - Virtual,SUN,3:0,Away,3,0,33,67,33,33,33,33,67,0,1,2,1,1,1,1,2
England - Virtual,AST,0:1,Home,3,0,100,0,100,100,67,67,100,0,3,0,3,3,2,2,3
England - Virtual,ARS,2:0,Away,3,0,67,33,33,33,33,67,33,0,2,1,1,1,1,2,1
England - Virtual,FUL,3:2,Home,3,33,67,0,100,100,67,100,67,1,2,0,3,3,2,3,2
England - Virtual,FOR,3:2,Home,3,0,33,67,100,100,67,67,100,0,1,2,3,3,2,2,3
England - Virtual,LIV,3:2,Away,3,0,100,0,100,67,67,100,67,0,3,0,3,2,2,3,2
England - Virtual,BUR,3:2,Away,3,33,33,33,67,67,67,100,67,1,1,1,2,2,2,3,2
England - Virtual,ARS,3:2,Away,3,100,0,0,100,100,100,100,100,3,0,0,3,3,3,3,3
England - Virtual,BRE,1:4,Home,3,0,67,33,100,100,67,67,100,0,2,1,3,3,2,2,3
England - Virtual,LEE,1:4,Home,3,33,67,0,67,33,33,100,33,1,2,0,2,1,1,3,1
England - Virtual,SUN,1:4,Home,3,67,33,0,100,67,33,67,67,2,1,0,3,2,1,2,2
England - Virtual,LIV,1:4,Away,3,33,33,33,100,67,33,67,67,1,1,1,3,2,1,2,2
England - Virtual,CHE,1:4,Away,3,67,33,0,100,100,33,67,67,2,1,0,3,3,1,2,2
England - Virtual,EVE,1:4,Away,3,0,67,33,100,100,100,100,100,0,2,1,3,3,3,3,3
England - Virtual,FUL,3:1,Home,3,33,67,0,67,67,33,67,67,1,2,0,2,2,1,2,2
England - Virtual,ARS,3:1,Away,3,100,0,0,67,33,33,33,100,3,0,0,2,1,1,1,3
England - Virtual,EVE,3:1,Away,3,33,33,33,67,33,0,33,33,1,1,1,2,1,0,1,1
England - Virtual,WHU,4:1,Home,3,0,67,33,67,67,33,33,67,0,2,1,2,2,1,1,2
England - Virtual,BHA,4:1,Away,3,33,67,0,100,67,33,100,33,1,2,0,3,2,1,3,1
England - Virtual,FOR,4:1,Away,3,0,100,0,100,67,67,100,67,0,3,0,3,2,2,3,2
England - Virtual,AST,4:1,Away,3,33,67,0,100,100,100,100,100,1,2,0,3,3,3,3,3
England - Virtual,ARS,4:1,Away,3,33,33,33,33,33,33,67,67,1,1,1,1,1,1,2,2
England - Virtual,MUN,4:1,Away,3,67,33,0,67,67,67,100,67,2,1,0,2,2,2,3,2
England - Virtual,EVE,4:1,Away,3,33,33,33,100,67,100,100,100,1,1,1,3,2,3,3,3
England - Virtual,AST,5:0,Home,3,33,0,67,100,100,100,100,100,1,0,2,3,3,3,3,3
England - Virtual,NEW,5:0,Home,3,67,33,0,100,100,67,100,67,2,1,0,3,3,2,3,2
England - Virtual,WHU,5:0,Away,3,33,67,0,67,67,67,67,100,1,2,0,2,2,2,2,3
England - Virtual,LIV,2:3,Away,3,33,33,33,33,33,0,67,0,1,1,1,1,1,0,2,0
England - Virtual,BRE,2:3,Away,3,67,33,0,33,33,33,33,100,2,1,0,1,1,1,1,3
England - Virtual,WHU,2:3,Away,3,33,33,33,100,33,67,67,100,1,1,1,3,1,2,2,3
England - Virtual,FOR,2:3,Away,3,0,33,67,100,67,67,100,67,0,1,2,3,2,2,3,2
England - Virtual,TOT,2:3,Away,3,33,33,33,100,0,33,67,67,1,1,1,3,0,1,2,2
England - Virtual,LIV,2:3,Home,3,67,33,0,100,100,67,100,67,2,1,0,3,3,2,3,2
England - Virtual,FOR,2:3,Home,3,67,33,0,100,67,67,67,100,2,1,0,3,2,2,2,3
England - Virtual,LEE,2:3,Home,3,100,0,0,67,67,33,100,33,3,0,0,2,2,1,3,1
England - Virtual,SUN,2:3,Home,3,0,67,33,67,33,0,0,67,0,2,1,2,1,0,0,2
England - Virtual,WHU,4:3,Away,3,0,33,67,67,0,33,67,33,0,1,2,2,0,1,2,1
England - Virtual,WOL,4:3,Away,3,33,0,67,67,33,67,67,67,1,0,2,2,1,2,2,2
England - Virtual,MCI,4:3,Home,3,33,67,0,100,67,67,67,100,1,2,0,3,2,2,2,3
England - Virtual,AST,0:4,Home,3,67,33,0,100,100,100,100,100,2,1,0,3,3,3,3,3
England - Virtual,WOL,0:4,Home,3,67,33,0,0,0,0,33,67,2,1,0,0,0,0,1,2
England - Virtual,ARS,0:4,Away,3,67,0,33,100,33,33,67,67,2,0,1,3,1,1,2,2
England - Virtual,FUL,0:3,Away,3,67,0,33,100,33,67,67,100,2,0,1,3,1,2,2,3
England - Virtual,BUR,0:3,Away,3,0,67,33,33,33,33,33,67,0,2,1,1,1,1,1,2
England - Virtual,FOR,0:3,Away,3,0,0,100,100,33,100,100,100,0,0,3,3,1,3,3,3
England - Virtual,LEE,0:3,Away,3,67,0,33,100,100,100,100,100,2,0,1,3,3,3,3,3
England - Virtual,EVE,0:3,Away,3,67,33,0,100,67,67,100,67,2,1,0,3,2,2,3,2
England - Virtual,BHA,0:3,Home,3,33,67,0,100,100,100,100,100,1,2,0,3,3,3,3,3
England - Virtual,BUR,0:3,Home,3,67,33,0,33,33,0,67,33,2,1,0,1,1,0,2,1
England - Virtual,ARS,0:3,Home,3,67,33,0,100,67,33,100,33,2,1,0,3,2,1,3,1
England - Virtual,MCI,0:3,Home,3,100,0,0,100,100,100,100,100,3,0,0,3,3,3,3,3
England - Virtual,SUN,0:3,Home,3,0,33,67,67,0,33,67,33,0,1,2,2,0,1,2,1
England - Virtual,BRE,1:3,Away,3,33,67,0,100,100,67,100,67,1,2,0,3,3,2,3,2
England - Virtual,AST,1:3,Away,3,33,33,33,67,67,67,100,67,1,1,1,2,2,2,3,2
England - Virtual,WOL,1:3,Away,3,0,33,67,67,33,67,67,67,0,1,2,2,1,2,2,2
England - Virtual,TOT,1:3,Away,3,0,33,67,67,67,33,67,33,0,1,2,2,2,1,2,1
England - Virtual,LIV,1:3,Home,3,67,33,0,67,33,33,67,67,2,1,0,2,1,1,2,2
England - Virtual,ARS,1:3,Home,3,0,33,67,100,33,100,100,100,0,1,2,3,1,3,3,3
England - Virtual,BOU,1:3,Home,3,33,67,0,67,67,67,100,67,1,2,0,2,2,2,3,2
England - Virtual,LIV,4:2,Home,3,100,0,0,100,100,67,100,67,3,0,0,3,3,2,3,2
England - Virtual,CRY,4:2,Home,3,67,33,0,100,67,67,100,67,2,1,0,3,2,2,3,2
England - Virtual,ARS,4:2,Home,3,33,0,67,100,100,100,100,100,1,0,2,3,3,3,3,3
England - Virtual,BOU,4:2,Home,3,33,67,0,100,67,67,100,67,1,2,0,3,2,2,3,2
England - Virtual,WOL,4:2,Home,3,0,67,33,67,33,33,33,100,0,2,1,2,1,1,1,3
England - Virtual,FOR,4:2,Away,3,100,0,0,100,33,0,0,100,3,0,0,3,1,0,0,3
England - Virtual,SUN,4:2,Away,3,100,0,0,100,67,67,100,67,3,0,0,3,2,2,3,2
England - Virtual,NEW,4:2,Away,3,67,33,0,67,67,67,100,67,2,1,0,2,2,2,3,2
England - Virtual,EVE,4:2,Away,3,0,67,33,100,33,67,100,67,0,2,1,3,1,2,3,2
England - Virtual,WHU,2:5,Home,3,33,67,0,100,67,33,67,67,1,2,0,3,2,1,2,2
England - Virtual,MCI,5:1,Away,3,33,33,33,100,67,100,100,100,1,1,1,3,2,3,3,3
England - Virtual,BHA,4:0,Away,3,67,0,33,67,33,33,67,67,2,0,1,2,1,1,2,2
England - Virtual,BRE,4:0,Away,3,33,33,33,67,67,67,67,100,1,1,1,2,2,2,2,3
England - Virtual,BUR,4:0,Away,3,0,33,67,100,100,100,100,100,0,1,2,3,3,3,3,3
England - Virtual,MUN,4:0,Away,3,67,0,33,67,67,33,67,67,2,0,1,2,2,1,2,2
England - Virtual,FUL,4:0,Home,3,33,33,33,67,33,33,33,67,1,1,1,2,1,1,1,2
England - Virtual,ARS,4:0,Home,3,100,0,0,100,100,100,100,100,3,0,0,3,3,3,3,3
England - Virtual,BOU,4:0,Home,3,67,33,0,67,67,67,67,100,2,1,0,2,2,2,2,3
England - Virtual,NEW,4:0,Home,3,33,67,0,100,67,33,33,100,1,2,0,3,2,1,1,3
England - Virtual,FUL,2:4,Home,3,33,33,33,67,67,67,67,67,1,1,1,2,2,2,2,2
England - Virtual,BOU,2:4,Home,3,33,33,33,33,0,33,67,67,1,1,1,1,0,1,2,2
England - Virtual,NEW,2:4,Home,3,33,0,67,100,100,100,100,100,1,0,2,3,3,3,3,3
England - Virtual,WHU,2:4,Away,3,0,67,33,100,100,100,100,100,0,2,1,3,3,3,3,3
England - Virtual,SUN,3:4,Away,3,67,33,0,67,67,67,67,100,2,1,0,2,2,2,2,3
England - Virtual,CHE,3:4,Home,3,67,0,33,67,33,67,100,67,2,0,1,2,1,2,3,2
England - Virtual,AST,3:4,Home,3,67,0,33,100,33,67,100,67,2,0,1,3,1,2,3,2
England - Virtual,ARS,3:4,Home,3,67,0,33,67,67,67,67,67,2,0,1,2,2,2,2,2
Spain - Virtual,ARS,1:1,Away,3,33,33,33,67,67,67,100,67,1,1,1,2,2,2,3,2
Spain - Virtual,CRY,1:1,Home,3,33,0,67,67,0,67,100,67,1,0,2,2,0,2,3,2
Spain - Virtual,ALA,4:0,Away,3,33,67,0,67,33,33,67,67,1,2,0,2,1,1,2,2
Spain - Virtual,BIL,4:0,Away,3,100,0,0,67,67,67,67,100,3,0,0,2,2,2,2,3
Spain - Virtual,OVI,4:0,Away,3,33,33,33,67,33,67,67,100,1,1,1,2,1,2,2,3
Spain - Virtual,RSO,4:0,Away,3,67,0,33,100,33,67,67,100,2,0,1,3,1,2,2,3
Spain - Virtual,BIL,4:0,Home,3,0,67,33,33,33,33,33,67,0,2,1,1,1,1,1,2
Spain - Virtual,ELC,4:0,Home,3,67,0,33,100,67,33,100,33,2,0,1,3,2,1,3,1
Spain - Virtual,RMA,4:0,Home,3,67,33,0,100,67,67,100,67,2,1,0,3,2,2,3,2
Spain - Virtual,RSO,4:0,Home,3,100,0,0,67,0,0,100,0,3,0,0,2,0,0,3,0
Spain - Virtual,VIL,4:0,Home,3,33,33,33,67,33,33,67,33,1,1,1,2,1,1,2,1
Spain - Virtual,WHU,1:0,Away,3,0,67,33,33,33,33,67,33,0,2,1,1,1,1,2,1
Spain - Virtual,TOT,1:0,Home,3,67,33,0,67,67,67,100,67,2,1,0,2,2,2,3,2
Spain - Virtual,GET,0:3,Away,3,0,67,33,67,0,33,100,33,0,2,1,2,0,1,3,1
Spain - Virtual,LEV,0:3,Away,3,33,67,0,67,67,67,100,67,1,2,0,2,2,2,3,2
Spain - Virtual,VCF,0:3,Away,3,67,0,33,67,33,33,33,67,2,0,1,2,1,1,1,2
Spain - Virtual,BIL,0:3,Home,3,67,33,0,100,33,33,67,67,2,1,0,3,1,1,2,2
Spain - Virtual,FCB,0:3,Home,3,33,33,33,33,33,33,67,33,1,1,1,1,1,1,2,1
Spain - Virtual,RMA,0:3,Home,3,67,0,33,0,0,0,67,0,2,0,1,0,0,0,2,0
Spain - Virtual,RBB,0:3,Home,3,0,100,0,33,33,33,33,100,0,3,0,1,1,1,1,3
Spain - Virtual,MAL,0:3,Home,3,33,33,33,67,33,0,33,33,1,1,1,2,1,0,1,1
Spain - Virtual,GIR,0:3,Home,3,0,33,67,33,33,33,33,33,0,1,2,1,1,1,1,1
Spain - Virtual,SEV,2:2,Away,3,33,33,33,67,0,0,33,33,1,1,1,2,0,0,1,1
Spain - Virtual,GIR,0:2,Home,3,67,33,0,67,33,0,100,0,2,1,0,2,1,0,3,0
Spain - Virtual,BUR,2:0,Away,3,0,67,33,67,0,33,67,67,0,2,1,2,0,1,2,2
Spain - Virtual,FCB,4:1,Home,3,100,0,0,33,33,33,100,33,3,0,0,1,1,1,3,1
Spain - Virtual,OSA,4:1,Home,3,33,67,0,33,0,0,0,100,1,2,0,1,0,0,0,3
Spain - Virtual,GIR,4:1,Home,3,67,0,33,67,67,33,67,33,2,0,1,2,2,1,2,1
Spain - Virtual,BIL,4:1,Away,3,33,33,33,67,67,33,67,67,1,1,1,2,2,1,2,2
Spain - Virtual,OVI,4:1,Away,3,33,33,33,100,33,67,67,100,1,1,1,3,1,2,2,3
Spain - Virtual,GET,4:1,Away,3,67,0,33,67,67,33,33,67,2,0,1,2,2,1,1,2
Spain - Virtual,RAY,4:1,Away,3,0,67,33,33,0,0,33,33,0,2,1,1,0,0,1,1
Spain - Virtual,CEL,4:1,Away,3,33,33,33,100,67,100,100,100,1,1,1,3,2,3,3,3
Spain - Virtual,SEV,4:1,Away,3,0,67,33,33,33,33,67,33,0,2,1,1,1,1,2,1
Spain - Virtual,VCF,4:1,Away,3,33,67,0,67,67,67,67,100,1,2,0,2,2,2,2,3
Spain - Virtual,VIL,4:1,Away,3,33,67,0,100,100,100,100,100,1,2,0,3,3,3,3,3
Spain - Virtual,RMA,3:1,Away,3,67,33,0,100,100,100,100,100,2,1,0,3,3,3,3,3
Spain - Virtual,ELC,3:0,Home,3,33,67,0,100,33,33,67,67,1,2,0,3,1,1,2,2
Spain - Virtual,OSA,3:0,Home,3,33,33,33,100,33,67,67,100,1,1,1,3,1,2,2,3
Spain - Virtual,LEV,3:0,Home,3,0,100,0,33,33,33,33,100,0,3,0,1,1,1,1,3
Spain - Virtual,CEL,3:0,Home,3,33,33,33,100,100,67,100,67,1,1,1,3,3,2,3,2
Spain - Virtual,RBB,3:0,Home,3,33,67,0,67,67,67,100,67,1,2,0,2,2,2,3,2
Spain - Virtual,RSO,3:0,Home,3,67,0,33,67,67,33,67,33,2,0,1,2,2,1,2,1
Spain - Virtual,SEV,3:0,Home,3,67,0,33,100,33,67,100,67,2,0,1,3,1,2,3,2
Spain - Virtual,VIL,3:0,Home,3,33,33,33,100,33,67,67,100,1,1,1,3,1,2,2,3
Spain - Virtual,ELC,3:0,Away,3,67,33,0,67,33,33,33,100,2,1,0,2,1,1,1,3
Spain - Virtual,LEV,3:0,Away,3,67,33,0,67,67,67,100,67,2,1,0,2,2,2,3,2
Spain - Virtual,ATM,3:0,Away,3,0,33,67,67,33,67,67,67,0,1,2,2,1,2,2,2
Spain - Virtual,SEV,3:0,Away,3,67,33,0,0,0,0,100,0,2,1,0,0,0,0,3,0
Spain - Virtual,VIL,3:0,Away,3,67,33,0,100,33,33,100,33,2,1,0,3,1,1,3,1
Spain - Virtual,GIR,3:0,Away,3,33,0,67,67,0,67,67,100,1,0,2,2,0,2,2,3
Spain - Virtual,ELC,2:3,Home,3,67,0,33,67,33,67,100,67,2,0,1,2,1,2,3,2
Spain - Virtual,CEL,2:3,Home,3,67,33,0,67,0,0,67,33,2,1,0,2,0,0,2,1
Spain - Virtual,RBB,2:3,Home,3,33,33,33,100,33,67,67,100,1,1,1,3,1,2,2,3
Spain - Virtual,VCF,2:3,Home,3,33,0,67,100,33,100,100,100,1,0,2,3,1,3,3,3
Spain - Virtual,VIL,2:3,Home,3,33,33,33,100,100,100,100,100,1,1,1,3,3,3,3,3
Spain - Virtual,ELC,2:3,Away,3,0,67,33,100,67,100,100,100,0,2,1,3,2,3,3,3
Spain - Virtual,RBB,2:3,Away,3,0,67,33,67,33,33,100,33,0,2,1,2,1,1,3,1
Spain - Virtual,GIR,2:3,Away,3,67,33,0,33,0,0,33,67,2,1,0,1,0,0,1,2
Spain - Virtual,LEV,3:4,Away,3,33,67,0,33,33,33,67,67,1,2,0,1,1,1,2,2
Spain - Virtual,GET,2:4,Away,3,33,33,33,100,0,33,67,67,1,1,1,3,0,1,2,2
Spain - Virtual,ATM,2:4,Home,3,100,0,0,100,67,67,100,67,3,0,0,3,2,2,3,2
Spain - Virtual,BIL,1:3,Home,3,33,0,67,33,0,33,67,33,1,0,2,1,0,1,2,1
Spain - Virtual,ESP,1:3,Home,3,33,67,0,67,67,33,33,100,1,2,0,2,2,1,1,3
Spain - Virtual,RAY,1:3,Home,3,33,0,67,100,0,67,100,67,1,0,2,3,0,2,3,2
Spain - Virtual,MAL,1:3,Home,3,0,67,33,33,33,33,33,67,0,2,1,1,1,1,1,2
Spain - Virtual,ELC,4:2,Away,3,67,0,33,100,100,100,100,100,2,0,1,3,3,3,3,3
Spain - Virtual,GET,3:3,Home,3,33,33,33,100,100,100,100,100,1,1,1,3,3,3,3,3
Spain - Virtual,ATM,3:3,Home,3,0,33,67,33,0,33,33,67,0,1,2,1,0,1,1,2
Spain - Virtual,GIR,3:3,Away,3,33,33,33,67,33,33,67,67,1,1,1,2,1,1,2,2
Spain - Virtual,BIL,3:2,Away,3,33,0,67,100,67,100,100,100,1,0,2,3,2,3,3,3
Spain - Virtual,OVI,3:2,Away,3,33,67,0,67,67,67,100,67,1,2,0,2,2,2,3,2
Spain - Virtual,GET,3:2,Away,3,33,33,33,33,0,33,33,100,1,1,1,1,0,1,1,3
Spain - Virtual,OSA,3:2,Away,3,33,33,33,67,67,67,67,100,1,1,1,2,2,2,2,3
Spain - Virtual,LEV,3:2,Away,3,33,33,33,67,67,67,67,67,1,1,1,2,2,2,2,2
Spain - Virtual,MAL,3:2,Away,3,0,67,33,0,0,0,67,0,0,2,1,0,0,0,2,0
Spain - Virtual,FCB,3:2,Home,3,67,33,0,100,100,67,100,67,2,1,0,3,3,2,3,2
Spain - Virtual,VIL,0:4,Away,3,0,0,100,33,0,33,33,33,0,0,3,1,0,1,1,1
Spain - Virtual,ESP,0:4,Home,3,33,0,67,67,33,67,67,67,1,0,2,2,1,2,2,2
Spain - Virtual,ALA,1:4,Home,3,0,0,100,67,0,67,67,67,0,0,3,2,0,2,2,2
Spain - Virtual,BIL,1:4,Home,3,67,33,0,67,0,0,67,33,2,1,0,2,0,0,2,1
Spain - Virtual,ELC,5:0,Away,3,0,67,33,100,0,33,100,33,0,2,1,3,0,1,3,1
Spain - Virtual,LEV,5:0,Home,3,0,67,33,100,33,67,67,100,0,2,1,3,1,2,2,3
Italy - Virtual,UDI,3:1,Home,3,0,33,67,33,33,33,33,67,0,1,2,1,1,1,1,2
Italy - Virtual,CAG,3:1,Home,3,0,33,67,100,100,67,100,67,0,1,2,3,3,2,3,2
Italy - Virtual,ATA,3:1,Away,3,33,33,33,67,33,33,33,67,1,1,1,2,1,1,1,2
Italy - Virtual,BFC,3:1,Away,3,67,33,0,67,67,67,67,100,2,1,0,2,2,2,2,3
Italy - Virtual,CAG,3:0,Home,3,67,33,0,67,0,0,67,33,2,1,0,2,0,0,2,1
Italy - Virtual,COM,3:0,Home,3,0,67,33,100,33,67,67,100,0,2,1,3,1,2,2,3
Italy - Virtual,SAS,3:0,Home,3,33,67,0,0,0,0,33,67,1,2,0,0,0,0,1,2
Italy - Virtual,GEN,3:0,Away,3,67,0,33,67,33,33,33,100,2,0,1,2,1,1,1,3
Italy - Virtual,LAZ,2:0,Away,3,0,67,33,100,100,100,100,100,0,2,1,3,3,3,3,3
Italy - Virtual,ATA,2:3,Home,3,0,67,33,100,33,67,67,100,0,2,1,3,1,2,2,3
Italy - Virtual,UDI,2:3,Away,3,67,0,33,67,33,67,67,100,2,0,1,2,1,2,2,3
Italy - Virtual,LAZ,2:3,Away,3,33,33,33,100,67,100,100,100,1,1,1,3,2,3,3,3
Italy - Virtual,PAR,2:3,Away,3,0,67,33,100,67,33,100,33,0,2,1,3,2,1,3,1
Italy - Virtual,ROM,2:3,Away,3,67,0,33,100,67,100,100,100,2,0,1,3,2,3,3,3
Italy - Virtual,ATA,0:4,Away,3,33,0,67,67,33,33,67,33,1,0,2,2,1,1,2,1
Italy - Virtual,JUV,0:4,Away,3,33,67,0,67,67,33,100,33,1,2,0,2,2,1,3,1
Italy - Virtual,PAR,0:4,Home,3,67,33,0,100,33,0,67,33,2,1,0,3,1,0,2,1
Italy - Virtual,ROM,0:4,Home,3,0,100,0,33,33,33,33,100,0,3,0,1,1,1,1,3
Italy - Virtual,LEC,1:3,Away,3,67,33,0,100,100,67,100,67,2,1,0,3,3,2,3,2
Italy - Virtual,PIS,1:3,Away,3,0,67,33,67,33,67,100,67,0,2,1,2,1,2,3,2
Italy - Virtual,ATA,1:3,Home,3,33,33,33,100,100,67,100,67,1,1,1,3,3,2,3,2
Italy - Virtual,BFC,1:3,Home,3,33,33,33,100,33,67,67,100,1,1,1,3,1,2,2,3
Italy - Virtual,INT,1:3,Home,3,67,33,0,33,33,33,67,67,2,1,0,1,1,1,2,2
Italy - Virtual,LEC,1:3,Home,3,67,33,0,67,67,67,100,67,2,1,0,2,2,2,3,2
Italy - Virtual,ATA,3:2,Away,3,0,67,33,100,100,67,100,67,0,2,1,3,3,2,3,2
Italy - Virtual,FIO,3:2,Away,3,0,67,33,67,33,33,100,33,0,2,1,2,1,1,3,1
Italy - Virtual,VER,3:2,Away,3,33,67,0,33,0,0,100,0,1,2,0,1,0,0,3,0
Italy - Virtual,COM,3:2,Home,3,0,67,33,100,33,33,33,100,0,2,1,3,1,1,1,3
Italy - Virtual,SAS,3:2,Home,3,33,33,33,67,67,67,100,67,1,1,1,2,2,2,3,2
Italy - Virtual,LEC,3:2,Home,3,33,33,33,33,33,33,67,33,1,1,1,1,1,1,2,1
Italy - Virtual,PAR,3:2,Home,3,33,33,33,33,33,33,33,67,1,1,1,1,1,1,1,2
Italy - Virtual,PIS,3:2,Home,3,0,67,33,67,67,67,67,67,0,2,1,2,2,2,2,2
Italy - Virtual,GEN,3:2,Home,3,67,0,33,100,67,67,100,67,2,0,1,3,2,2,3,2
Italy - Virtual,USC,3:2,Home,3,0,100,0,100,67,67,67,100,0,3,0,3,2,2,2,3
Italy - Virtual,BFC,0:3,Home,3,67,33,0,67,33,33,67,67,2,1,0,2,1,1,2,2
Italy - Virtual,FIO,0:3,Home,3,0,33,67,100,67,100,100,100,0,1,2,3,2,3,3,3
Italy - Virtual,ROM,0:3,Home,3,67,0,33,67,67,67,67,67,2,0,1,2,2,2,2,2
Italy - Virtual,LAZ,0:3,Away,3,33,33,33,67,67,67,67,100,1,1,1,2,2,2,2,3
Italy - Virtual,ATA,4:1,Home,3,33,33,33,67,33,67,100,67,1,1,1,2,1,2,3,2
Italy - Virtual,NAP,4:1,Home,3,0,33,67,100,33,100,100,100,0,1,2,3,1,3,3,3
Italy - Virtual,CAG,4:1,Home,3,33,33,33,100,100,100,100,100,1,1,1,3,3,3,3,3
Italy - Virtual,FIO,4:1,Home,3,33,33,33,100,67,100,100,100,1,1,1,3,2,3,3,3
Italy - Virtual,ACM,4:1,Home,3,67,33,0,67,67,67,67,100,2,1,0,2,2,2,2,3
Italy - Virtual,FIO,4:1,Away,3,0,67,33,67,67,67,67,67,0,2,1,2,2,2,2,2
Italy - Virtual,COM,4:1,Away,3,33,67,0,67,67,67,100,67,1,2,0,2,2,2,3,2
Italy - Virtual,ROM,5:1,Home,3,0,33,67,100,67,100,100,100,0,1,2,3,2,3,3,3
Italy - Virtual,ATA,2:4,Away,3,33,33,33,67,67,67,67,100,1,1,1,2,2,2,2,3
Italy - Virtual,CAG,2:4,Home,3,0,33,67,67,33,33,33,67,0,1,2,2,1,1,1,2
Italy - Virtual,GEN,2:4,Home,3,0,67,33,33,33,33,33,67,0,2,1,1,1,1,1,2
Italy - Virtual,UDI,1:4,Home,3,0,0,100,67,33,67,67,67,0,0,3,2,1,2,2,2
Italy - Virtual,PAR,1:4,Home,3,33,0,67,100,33,100,100,100,1,0,2,3,1,3,3,3
Italy - Virtual,ROM,1:4,Home,3,0,67,33,100,33,67,67,100,0,2,1,3,1,2,2,3
Italy - Virtual,ATA,4:0,Home,3,67,33,0,67,67,67,67,100,2,1,0,2,2,2,2,3
Italy - Virtual,BFC,4:0,Home,3,0,67,33,67,33,33,67,33,0,2,1,2,1,1,2,1
Italy - Virtual,FIO,4:0,Home,3,67,33,0,100,100,100,100,100,2,1,0,3,3,3,3,3
Italy - Virtual,INT,4:0,Home,3,67,0,33,67,67,67,100,67,2,0,1,2,2,2,3,2
Italy - Virtual,JUV,4:0,Home,3,67,0,33,100,67,33,100,33,2,0,1,3,2,1,3,1
Italy - Virtual,SAS,4:0,Away,3,33,67,0,67,67,67,100,67,1,2,0,2,2,2,3,2
Italy - Virtual,LEC,4:0,Away,3,0,67,33,33,0,0,67,0,0,2,1,1,0,0,2,0
Italy - Virtual,TOR,4:0,Away,3,33,67,0,100,33,0,67,33,1,2,0,3,1,0,2,1
Italy - Virtual,ACM,4:2,Away,3,0,33,67,67,67,67,67,67,0,1,2,2,2,2,2,2
Italy - Virtual,LAZ,4:2,Away,3,33,33,33,100,67,100,100,100,1,1,1,3,2,3,3,3
Italy - Virtual,PIS,4:2,Away,3,33,33,33,33,33,0,67,0,1,1,1,1,1,0,2,0
Italy - Virtual,USC,4:2,Away,3,0,67,33,67,67,33,100,33,0,2,1,2,2,1,3,1
Italy - Virtual,GEN,1:5,Home,3,33,0,67,67,0,33,67,33,1,0,2,2,0,1,2,1
Italy - Virtual,CAG,5:0,Away,3,33,33,33,67,33,33,67,33,1,1,1,2,1,1,2,1
Germany - Virtual,HSV,2:0,Away,3,67,33,0,33,0,0,0,100,2,1,0,1,0,0,0,3
Germany - Virtual,MAI,1:3,Home,3,33,67,0,100,67,67,67,100,1,2,0,3,2,2,2,3
Germany - Virtual,STP,1:3,Home,3,67,0,33,100,100,100,100,100,2,0,1,3,3,3,3,3
Germany - Virtual,BMU,1:3,Home,3,67,33,0,33,33,33,100,33,2,1,0,1,1,1,3,1
Germany - Virtual,BMG,1:3,Away,3,33,0,67,67,0,33,33,67,1,0,2,2,0,1,1,2
Germany - Virtual,KOE,1:3,Away,3,67,33,0,100,33,0,33,67,2,1,0,3,1,0,1,2
Germany - Virtual,HDH,1:3,Away,3,0,100,0,100,100,33,100,33,0,3,0,3,3,1,3,1
